"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|INE369D01023","523232","CONTPTR","CONTINENTAL PETROLEUMS LTD","93.12","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE006F01018","523242","NBFOOT","NB FOOTWEAR LTD","0.0","",,"0.01","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE082B01018","523248","MACPLASQ","MACHINO PLASTICS LTD","257.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE134E08IO0","955561","723PFCL27","PFCL7235127PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE844A01013","523260","PEARLPOLY","PEARL POLYMERS LTD","36.94","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE398A01010","523261","VENKEYS","VENKYS INDIA LTD","1842.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE721A08CK3","949250","10SFL28B","SFL1029528BPVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE199C01026","523269","ADVANIHOTR","ADVANI HOTELS  RESORTS INDIA","69.01","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE055A08045","975457","805ABREL27","ABREL8051327PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE395B01048","523277","GVFILM","GV FILMS LTD","0.75","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE712B01010","523283","SUPERHOUSE","SUPERHOUSE LTD","223.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE763B01013","523289","RAMAVISION","RAMA VISION LTD","0.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F07827","935572","732IRFC25","IRFC732211225TAXFREENCD","1035.05","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE822C01015","523301","TCPLPACK","TCPL PACKAGING LTD","3150.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE241V01018","523309","SHRIGANG","SHRI GANG INDUSTRIES AND ALLIE","70.45","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE219X07256","937535","795IGT31","IGT7956531INVITNCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE898O01010","523315","PURITY","PURITY FLEX PACK LTD","0.0","",,"0.01","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE164A01016","523319","BALMLAWRIE","BALMER LAWRIE  COLTD","241.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE177F01017","523323","KOVAI","KOVAI MEDICAL CENTER  HOSPITA","5462.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE848E07BI4","959382","689NHPCL30","NHPCL68911330PVT","0.0","",,"0.01","5","EQUITY",,"BSE_EQ"
"BSE_EQ|INE668G01021","523329","ELDEHSG","ELDECO HOUSING  INDUSTRIES LT","817.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE871D07QN6","956889","770ILFSL27","ILFSL7707927PVT","0.0","",,"0.01","1000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE823G14AH2","727752","JKCL29824","JKCL261124CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE809F01015","523343","MICROSE","MICROSE INDIA LTD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE910C01018","507747","TTKHLTCARE","TTK HEALTHCARE LTD","1541.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE888N01013","523351","STDSHOE","STANDARD SHOE SOLE AND MOULD ","0.0","",,"0.01","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE062A08223","959072","850SBIPER","SBI850PERPETUALPVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE101A08070","949342","955MML2063","955MML2063","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE499A01024","523367","DCMSHRIRAM","DCM SHRIRAM LIMITED","1067.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE843D01027","523369","DCMSRIND","DCM SHRIRAM INDUSTRIES LTD","185.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01I507588","937923","1125KAFL27","KLM112516327NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE636A01039","523371","MAWANASUG","MAWANA SUGARS LTD","105.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE281E01010","523373","MINID","MINI DIAMONDS INDIA LTD","0.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE284B01028","507753","TGVSL","TGV SRAAC LIMITED","110.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE843B01013","523384","MAHAPEXLTD","MAHA RASHTRA APEX CORPORATION","155.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE310A01015","523385","NILKAMAL","NILKAMAL LTD","1944.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE982C01033","523387","TRITON","TRITON CORPLTD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE308A01027","523391","NAHARPOLY","NAHAR POLYFILMS LTD","230.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE470A01017","523395","3MINDIA","3M INDIA LTD","36134.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE782A01015","523398","JCHAC","JOHNSON CONTROLSHITACHI AIR C","2050.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE879F14JM7","727754","IFPL280824","IFPL261124CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE780C01023","523405","JMFINANCIL","JM FINANCIAL LTD","141.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE265J07514","974585","1020JMFA25","JMFARCL10207825PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE833A01016","523411","ADCINDIA","ADC INDIA COMMUNICATIONS LIMIT","1780.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE141D01018","523419","TNTELE","TAMILNADU TELECOMMUNICATIONS L","10.14","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE459D01014","523425","SUNRAJDI","SUNRAJ DIAMOND EXPORTS LTD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE029A08073","974677","758BPCL26","BPCL75817326PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE787H07206","949439","819IIFC33B","819IIFCL33B","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE473A01011","523457","LINDEINDIA","LINDE INDIA LIMITED","7843.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE325U08263","954711","10BUDPL27B","BUDPL1023427PVT","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INF740KA1QH8","543355","D60MS264DG","DSP MUTUAL FUND","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE549K07717","937253","975MFL25","MFL97517725NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE969D01012","523465","INDBNK","IND BANK HOUSING LTD","47.2","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE787H07214","949450","846IIFC28B","846IIFCL28B","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE250C01027","523467","JAIMATAG","JAI MATA GLASS LTD","3.05","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE026D01011","523475","LOTUSCHO","LOTUS CHOCOLATE COLTD","1502.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE883C01025","523483","PACIFICI","PACIFIC INDUSTRIES LTD","333.2","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE787H07255","949470","848IIFC28B","848IIFCL28B","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE889F01017","523489","CMMHOSP","CHENNAI MEENAKSHI MULTISPECIAL","39.99","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE555J07013","949491","104PKHI25A","104PKHIL25A","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE722A07AV4","973262","9SFL31","SFL923631PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE951C01012","523519","UNIOFFICE","UNIVERSAL OFFICE AUTOMATION LT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE721A07RL1","974804","875SFL28","SFL87528428PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE170D01025","523537","APMIN","APM INDUSTRIES LTD","50.55","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE372C01037","523539","PRECWIRE","PRECISION WIRES INDIA LTD","195.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE121A07RS9","939226","CIF27","CIFCL31127NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE951B01014","523550","KRYPTONQ","KRYPTON INDUSTRIES LTD","89.84","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE583D07356","974643","1050UCL26","UCL10508326PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE010C01025","523558","SWISSMLTRY","SWISS MILITARY CONSUMER GOODS","41.48","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08CF8","959079","74REC24","RECL740261124PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE199D01016","523566","MARBU","MARTIN BURN LTD","86.96","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE623B01027","523574","FEL","FUTURE ENTERPRISES LIMITED","0.74","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B07HV6","949563","854REC2028","854REC2028","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE826B01018","523586","INDTONER","INDIAN TONERS  DEVELOPERS LTD","298.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN0020220045","800443","SGBJUN30","SOVEREIGN GOLD BONDS 202223 S","8355.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE638D01021","523594","KUNSTOFF","KUNSTSTOFFE INDUSTRIES LTD","33.64","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE549K07DH3","939234","915MFL27","MFL91531127NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE109A01011","523598","SCI","SHIPPING CORPORATION OF INDIA","220.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE048B01027","507789","JAGSNPHARM","JAGSONPAL PHARMACEUTICALS LTD","548.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE438E01016","523606","SIKA","SIKA INTERPLANT SYSTEMS LTD","2603.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE549K07DG5","939236","935MFL29","MFL93531129NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE248A01017","523610","ITI","ITI LTD","227.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE506A01018","523618","DREDGECORP","DREDGING CORPORATION OF INDIA","1019.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE486I01016","523620","PHRMASI","PHAARMASIA LTD","51.81","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE888B01018","523628","PODDARHOUS","PODDAR HOUSING AND DEVELOPMENT","71.19","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE870D01012","523630","NFL","NATIONAL FERTILIZERS LTD","112.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE558A01019","523638","IPRINGLTD","IP RINGS LTD","205.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE511C08AE1","955625","1040PFL27","PFL1040240127PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE603J01030","523642","PIIND","PIINDUSTRIES LTD","4499.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE403Q07912","936168","KFLZC25A","KFLZC22825NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE083C01022","523648","PLASTIBLEN","PLASTIBLENDS INDIA LTD","251.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE823D01011","523650","YASHINNO","YASH INNOVENTURES LIMITED","36.75","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE465K01016","523652","KKPLASTICK","KKALPANA PLASTICK LIMITED","32.54","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE835H07112","957132","84MBEL27","MBEL84041027PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE054C01015","523660","WATERBASE","WATERBASE LTD","72.26","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE549K07DJ9","939246","MFLZC27F","MFLZC31127NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE212K14882","727763","SBICS29824","SBICSL281124CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE954B01018","523672","FLEXFO","FLEX FOODS LTD","108.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE798D01015","523676","GOLKUNDIA","GOLKUNDA DIAMONDS  JEWELLERY","217.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE116A01032","523694","APCOTEXIND","APCOTEX INDUSTRIES LTD","396.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE842B01015","523696","FORTISMLR","FORTIS MALAR HOSPITALS LIMITED","55.84","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE759A01021","523704","MASTEK","MASTEK LTD","2891.7","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE158B01016","523708","EIMCOELECO","EIMCO ELECON INDIA LTD","2670.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE318C01014","523710","SAYAJIHOTL","SAYAJI HOTELS LTD","336.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE745F01011","523712","JMGCORP","JMG CORPORATION LTD","0.0","",,"0.01","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE365D01021","523716","ASHIANA","ASHIANA HOUSING LTD","304.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE119B01018","523722","SVAMSOF","SVAM SOFTWARE LTD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0BUS07AX7","939256","975IML26","IML97513226NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE321N14216","727765","IFSL290824","IFSL291124CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE866A01016","523732","ECOBOAR","ECOBOARD INDUSTRIES LTD","31.03","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE013A08325","949719","1015RCL25","1015RCL2025","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE477B01010","523736","DVL","DHUNSERI VENTURES LIMITED","451.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE028A08174","959085","87BOBPER","BOB870PERPETUALPVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE015L07469","956041","2EARC27","EARCL2280327PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE848E07AK2","956903","735NHPC25","NHPC73515925PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE502D01011","523752","TIHIL","TRANS INDIA HOUSE IMPEX LIMITE","23.34","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE215D01010","523754","MAHEPC","MAHINDRA EPC IRRIGATION LIMITE","121.25","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE322A01010","507815","GILLETTE","GILLETTE INDIA LTD","9961.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE289B14JC9","727766","GICHF30824","GICHFL221124CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE469D01013","507817","WIREFABR","WIRES  FABRIKS SA LTD","222.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F07CS5","960177","685IRFC40","IRFC685291040PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE848E07AL0","956904","735NHPC26","NHPC73515926PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE844D01017","523782","MITSHI","MITSHI INDIA LIMITED","17.06","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE344E01016","523790","SHUKJEW","SHUKRA JEWELLERS LTD","0.0","",,"0.01","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE885E01034","523792","MAZDA","MAZDA LTD","1296.65","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE048C01025","523796","VHLTD","VICEROY HOTELS LTD","127.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE774D07NN9","952855","875MMFSL25","MMFSL87591025PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE756I08207","959087","87HFSLPERP","HFSL870PERPETUALPVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE848E07AM8","956905","735NHPC27","NHPC73515927PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE959D01013","523826","SOVERDIA","SOVEREIGN DIAMONDS LTD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE071D01033","523828","MENONBE","MENON BEARINGS LTD","120.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE862C01029","523832","MUKATPIP","MUKAT PIPES LTD","19.62","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE880B01015","507828","ANSALHSG","ANSAL HOUSING LIMITED","18.97","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE610B01024","523836","GUJRAFFIA","GUJARAT RAFFIA INDUSTRIES LTD","44.75","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE059B01024","523838","SIMPLEXINF","SIMPLEX INFRASTRUCTURES LTD","283.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE965C01038","523840","INNOVTEC","INNOVATIVE TECH PACK LTD","33.97","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE460D01038","523842","SUPTANERY","SUPER TANNERY LIMITED","14.27","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE537B01011","523844","CONSTRONIC","CONSTRONICS INFRA LIMITED","133.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE804I078Q4","955815","9ECL27","ECL900050327PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE767C01012","523850","AXTEL","AXTEL INDUSTRIES LTD","548.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE310L07985","950199","1063IOT28A","IOT1063IV201028PVT","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INE835H07096","957130","84MBEL25","MBEL84031025PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE432R07356","974588","909SHFL33","SHFL9099233PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE926B01016","523862","PIFL","PACHELI INDUSTRIAL FINANCE LIM","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE607B01012","507833","COMPUPN","COMPUTER POINT LTD","6.59","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE483A08023","959009","98CBI29","CBI980301129PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE191C01023","523874","EASTINDIA","EAST INDIA DRUMS AND BARRELS M","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE437O01025","535142","CNEL","CHANNEL NINE ENTERTAINMENT LTD","0.0","",,"0.01","2500","EQUITY",,"BSE_EQ"
"BSE_EQ|INE317D01014","523888","VRWODAR","V R WOODART LTD","0.0","",,"0.01","100","EQUITY",,"BSE_EQ"
"BSE_EQ|INE302E08050","937187","1025SFL25","SFL10258725NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE316O01021","523896","APIL","AVI PRODUCTS INDIA LIMITED","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE511C08AG6","955817","1025PFL27","PCL1025030327PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE248U14QE6","727771","OPL29824","OPL261124CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE310L07860","950210","1008IOT26A","1008IOT26A","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INE310L07878","950211","1008IOT26B","1008IOT26B","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INE804I072X3","956909","850ECL27","ECL85017927PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE884B14556","727772","KFIL290824","KFIL271224CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE310L07902","950214","1008IOT27B","1008IOT27B","0.0","",,"0.01","10","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0D2I01014","543595","EPBIO","EP BIOCOMPOSITES LIMITED","0.0","",,"0.05","500","EQUITY",,"BSE_EQ"
"BSE_EQ|INE071G08AI8","960183","75IHFCL30","IHFCL7581130PVT","0.0","",,"0.01","2","EQUITY",,"BSE_EQ"
"BSE_EQ|INE530L07657","939293","NIDO010326","NHFL1326NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE532F07BM3","937339","939EFSL26","EFSL9398126NCD","924.17","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE511C01022","524000","POONAWALLA","POONAWALLA FINCORP LIMITED","378.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE835H07104","957131","84MBEL26","MBEL84051026PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0LLO07012","974589","15PSSPL26","PSSPL15070726PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN000642C073","800664","GS12JUN42","GS12JUN42","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE806J01013","524013","HINFLUR","HINDUSTAN FLUOROCARBONS LTD","18.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE342T14BS1","727777","NFL300824","NFL29125CP","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE473D01015","524019","KINGFA","KINGFA SCIENCE  TECHNOLOGY I","3168.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE795A01017","504093","PANAENERG","PANASONIC ENERGY INDIA COMPANY","488.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE637N01014","524031","PATIDAR","PATIDAR BUILDCON LIMITED","9.44","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE809A01024","524037","RAMAPHO","RAMA PHOSPHATES LTD","208.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE204D01022","524038","VENLONENT","VENLON ENTERPRISES LTD","7.3","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE704F01018","524046","PETPLST","PET PLASTICS LTD","0.0","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE746D01014","507864","PIONRINV","PIONEER INVESTCORP LTD","70.38","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE633B01018","524051","POLYPLEX","POLYPLEX CORPORATION LTD","1150.6","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE101Q07789","937273","MMFLZC27B","MMFLZC291027NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F07BC1","958659","835IRFC29","IRFC83513329PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE155C01010","524075","ALBERTDAVD","ALBERT DAVID LTD","1417.95","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE704P07030","950062","872CSL2029","COCHIN872II280329PVT","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE681F01018","524080","HARLETH","HARYANA LEATHER CHEMICALS LTD","98.16","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE051307AW4","939315","1050CCI25","CCIL105010925NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE482D01024","524091","CARYSIL","CARYSIL LIMITED","800.75","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE372I01018","507872","ASHNOOR","ASHNOOR TEXTILE MILLS LTD","47.35","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE033L07GT4","937055","83TCHF28","TCHF8314128NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE051307AU8","939319","11CCIL27","CCIL1110327NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE900B01029","524109","KABRAEXTRU","KABRA EXTRUSIONTECHNIK LTD","438.45","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE250B01029","524129","VINYLINDIA","VINYL CHEMICALS INDIA LTD","373.4","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE694A01020","507878","UNITECH","UNITECH LTD","10.39","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE417E01010","524136","PCCOSMA","PEE CEE COSMA SOPE LTD","825.35","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE054A01027","507880","VIPIND","VIPINDUSTRIES LTD","483.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE051307AQ6","939327","CCI110324A","CCIL1132030NCD","0.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE034F01010","524156","TCMLMTD","TCM LTD","55.18","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE485C01011","524164","IOLCP","IOL CHEMICALS  PHARMACEUTICAL","403.85","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE133C01033","524174","KESARPE","KESAR PETROPRODUCTS LTD","26.77","",,"0.01","1","EQUITY",,"BSE_EQ"
